Year,Date,Host,City,Venue,Rank,University,Country,Team,Contestant 1,Contestant 2,Contestant 3,Gold,Silver,Bronze,Honorable,Score,Total,Score Percentage,Penalty,Prize
2012,2012-05-17,Poland,Warsaw,University of Warsaw,17,Nanyang Technological University,Singapore,NTU StarLights,Quang Vu Pham,Risan,Thanh Trung Nguyen,False,False,False,True,6,12,0.5,1523,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,18,Nizhny Novgorod State University,Russia,NNSU,Alexander Lyulkov,Alexey Shmelev,Vasiliy Vadimov,False,False,False,True,5,12,0.42,522,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,19,National Taiwan University,Taiwan,m(_ _)m,I-Wen Huang,Shang-En Huang,Ting-Wei Chen,False,False,False,True,5,12,0.42,575,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,20,Indian Institute of Technology - Delhi,India,Proof,Nikhil Garg,Pradeep George Mathias,Rudradev Basak,False,False,False,True,5,12,0.42,624,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,21,"National Technical University ""Kharkiv Polytechnic Institute""",Ukraine,iddqd,Dmytro Dzhulgakov,Igor Bichurin,Vlad Lysychkin,False,False,False,True,5,12,0.42,637,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,22,Massachusetts Institute of Technology,United States,MIT Beavers,Christos Tzamos,Pasin Manurangsi,Szu-Po Wang,False,False,False,True,5,12,0.42,686,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,23,St. Petersburg State University,Russia,SPb SU 1: SteelFrames,Roman Andreev,Roman Boykiy,Valentin Fondaratov,False,False,False,True,5,12,0.42,713,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,24,Jagiellonian University in Krakow,Poland,Jagiellonian Infinity,Adam Polak,Maciej Wawro,Robert Obryk,False,False,False,True,5,12,0.42,734,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,25,Tsinghua University,China,Y.E.S,Erjin Zhou,Sen Wu,Yuchao Pan,False,False,False,True,5,12,0.42,742,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,26,Princeton University,United States,Princeton,Eddy Ferreira,Momchil Tomov,Wesley Cao,False,False,False,True,5,12,0.42,759,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,27,Kyoto University,Japan,Flat35,Kentaro Imajo,Mitsuru Kusumoto,Shingo Mori,False,False,False,True,5,12,0.42,869,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,28,University of Latvia,Latvia,unusual,Eduards Kalinicenko,Jevgenijs Vihrovs,Normunds Vilcins,False,False,False,True,5,12,0.42,871,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,29,Ural Federal University,Russia,Ural FU: Orange,Egor Shchelkonogov,Oleg Dolgorukov,Olga Soboleva,False,False,False,True,5,12,0.42,904,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,30,International Institute of Information Technology - Hyderabad,India,TuringMachine,Anish Shankar,Kunal Jain,Nadeem Moidu,False,False,False,True,5,12,0.42,914,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,31,Wuhan University,China,FreeJourney,Jiaqi Li,Yan Li,Yi Jin,False,False,False,True,5,12,0.42,987,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,32,University of Wroclaw,Poland,UWr2,Jaroslaw Gomulka,Karol Pokorski,Marcin Dublański,False,False,False,True,5,12,0.42,994,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,33,Carnegie Mellon University,United States,JimmyJons,James Koppel,Jonathan Adams,Jonathan Paulson,False,False,False,True,5,12,0.42,1043,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,34,University of British Columbia,Canada,UBC!,Aram Ebtekar,Martin Lau,Xing Chen,False,False,False,True,5,12,0.42,1056,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,35,Fuzhou University,China,FZU_Golextuclid,Hong Chen,Qing Lu,Wenbin Tang,False,False,False,True,5,12,0.42,1256,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,36,Hong Kong University of Science and Technology,Hong Kong,HKUST_Optimus Prime,Lu Wang,Qifeng Chen,Yuliang Li,False,False,False,True,4,12,0.33,387,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,37,University of Bucharest,Romania,Unibuc Orion,Andrei Grigorean,Marina Horlescu,Paul Baltescu,False,False,False,True,4,12,0.33,417,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,38,Fudan University,China,BGM,Guodong Feng,Ji Hong,Lei Huang,False,False,False,True,4,12,0.33,424,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,39,Delft University of Technology,Netherlands,geen.opdracht5,Harmjan Treep,Jan Elffers,Maurice Bos,False,False,False,True,4,12,0.33,437,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,40,Volgograd State Technical University,Russia,Volgograd STU #1 (team3K,Stanislav Zhorin,Vladimir Chalyshev,Vladislav Agafonov,False,False,False,True,4,12,0.33,454,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,41,Taurida V.I. Vernadsky National University,Ukraine,Akai,Oleksandr Mangylov,Oleksandr Milanin,Oleksandr Vints,False,False,False,True,4,12,0.33,469,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,42,University of Alberta,Canada,Alberta Black,Amir Malekzadeh,Navid Zolghadr,Saber Khakpash,False,False,False,True,4,12,0.33,566,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,43,University of the Philippines - Diliman,Philippines,Quiwarriors 1,John Eddie Ayson,John Ruperto Celis,Kevin Charles Atienza,False,False,False,True,4,12,0.33,575,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,44,The University of New South Wales,Australia,13337 ViSu4L B451c PWN3RZ!11!,Christopher Chen,Jarrah Lacko,Kitten Tofu,False,False,False,True,4,12,0.33,581,South Pacific Champion
2012,2012-05-17,Poland,Warsaw,University of Warsaw,45,Charles University in Prague,Czechia,MFF UK 1,Filip Hlásek,Jakub Zíka,Michal Danilák,False,False,False,True,4,12,0.33,592,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,46,Zhejiang University of Technology,China,ZJUT-Zzz,Chaoshuai Lu,Chengchao Yu,Junqiao Wang,False,False,False,True,4,12,0.33,666,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,47,Universidade Federal de Campina Grande,Brazil,Modus Ponens Malditos,Diogo Silva,Felipe Abella Cavalcante Mendonça de Souza,Phyllipe Cesar Ramos de Almeida Medeiros,False,False,False,True,4,12,0.33,688,Latin America Champion
2012,2012-05-17,Poland,Warsaw,University of Warsaw,48,University of Central Florida,United States,UCF Knights,Antony Stabile,Matt Fontaine,Travis Meade,False,False,False,True,4,12,0.33,693,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,49,Universidad de Buenos Aires - FCEN,Argentina,GLP,German Stefanich,Leopoldo Taravilse,Pablo Gauna,False,False,False,True,4,12,0.33,747,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,50,Tianjin University,China,TJU_IUV,Lin Jin,Yuchen Cai,Zhengshuai Fu,False,False,False,True,4,12,0.33,776,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,51,University of Electronic Science and Technology of China,China,UESTC-Athena,Li Chunqi,Tao Zhao,Yuanhong Xu,False,False,False,True,4,12,0.33,784,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,52,Universidad Nacional de Ingeniería,Peru,Los Desempleados FIIS,Jonathan Durand Espinoza,Mario Ynocente Castro,Roy David Palacios Rezza,False,False,False,True,4,12,0.33,803,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,53,Universitat Politècnica de Catalunya,Spain,Chocolate Muffins,Félix Miravé,Marc Vinyals,Pol Mauri,False,False,False,True,4,12,0.33,815,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,54,Beijing University of Posts and Telecommunications,China,kerokero,Chuan He,Mingxing Zhang,Zhenyang Dai,False,False,False,True,4,12,0.33,834,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,55,University of Southern California,United States,USC Trojans,Rongqi Qiu,Siyu Yue,Yu Cheng,False,False,False,True,4,12,0.33,870,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,56,Institut Teknologi Bandung,Indonesia,Dongskar Pedongi,Christianto Handojo,Gregorius Ronny Kaluge,Irvan Jahja,False,False,False,True,4,12,0.33,876,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,57,East China Normal University,China,freshman,Cheng Chen,Daxuan Yang,Yinbo Yao,False,False,False,True,4,12,0.33,889,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,58,Poznan University of Technology,Poland,Garbage Collectors,Konrad Baumgart,Piotr Żurkowski,Tomasz Żurkowski,False,False,False,True,4,12,0.33,913,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,59,Seoul National University,South Korea,SUNG..,Jaesung Park,Jong hyuk Lee,Taekwon Lee,False,False,False,True,4,12,0.33,933,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,60,Tomsk State University,Russia,Tomsk SU 1,Anton Afanasev,Michael Kolupaev,Pavel Chadnov,False,False,False,True,4,12,0.33,938,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,61,Sharif University of Technology,Iran,Reincarnation of PMP,Mohammadjavad Rezayei Seraji,Pooya Zafar Asadollahpoor,Pouria Alimirzaei,False,False,False,True,4,12,0.33,970,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,62,Universidade Federal do Rio de Janeiro,Brazil,double cheeseburger;,Leonardo Inácio Lima de Oliveira,Mauricio Lemos Rodrigues Collares Neto,Pedro Veras Bezerra da Silva,False,False,False,True,4,12,0.33,1172,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,63,Korea University,South Korea,The_Longest_TeamNameOn_ACMICPC,Dong-ho Lee,JaeHeon Jeong,Sang Eel Kim,False,False,False,True,4,12,0.33,1226,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,64,Zhejiang University,China,FutureGazer,Junyuan Zhuang,Kai Jiang,Yuzhe Fan,False,False,False,True,3,12,0.25,315,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,65,Pontificia Universidad Católica del Perú,Peru,FOR(ac+=Polya;Peru;Varsovia,Daniel Soncco,Jesús Peña,Walter Erquínigo,False,False,False,True,3,12,0.25,408,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,66,Ufa State Aviation Technical University,Russia,TurtleCommander,Artem Ripatti,Artur Mazgarov,Petr Lezhankin,False,False,False,True,3,12,0.25,412,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,67,Altai State Technical University,Russia,Altai STU,Dmitrii Silin,Dmitry Uvarov,Sergey Esipenko,False,False,False,True,3,12,0.25,412,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,68,Eindhoven University of Technology,Netherlands,Joy,Bauke Conijn,Pieter Bootsma,Thijs Marinussen,False,False,False,True,3,12,0.25,431,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,69,Instituto Tecnológico de Aeronautica,Brazil,Comp-Ele Error,Diogo Holanda,Fernando Fonseca,Gabriel Dalalio,False,False,False,True,3,12,0.25,457,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,70,National University of Singapore,Singapore,Eternia,Harta Wijaya,Trinh Tuan Phuong,Zi Chun Koh,False,False,False,True,3,12,0.25,494,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,71,University of Wisconsin - Madison,United States,The Antisocial Network,Igor Canadi,Justin Starry,Nathaniel Sullivan,False,False,False,True,3,12,0.25,550,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,72,Georgia Institute of Technology,United States,GTAuto,Abhishek Shroff,Artur Satayev,Zhongtian Jiang,False,False,False,True,3,12,0.25,554,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,73,Duke University,United States,Duke Lilike,Jie Li,Joe Keefer,Yuqian Li,False,False,False,True,3,12,0.25,568,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,74,Universidad Nacional de Córdoba - FaMAF,Argentina,aWARush,Gastón Ingaramo,Matías Tealdi,Raul Monti,False,False,False,True,3,12,0.25,570,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,75,University of São Paulo - Institute of Mathematics and Statistics,Brazil,Up,Cesar Gamboa Machado,Leonardo Marchetti,Lucas Piva Rocha Correa,False,False,False,True,3,12,0.25,574,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,76,University of Toronto,Canada,University of Toronto A,Jacob Plachta,Qiyu Zhu,Wesley May,False,False,False,True,3,12,0.25,625,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,77,National University of Defense Technology,China,Time_Bomb,Ding Shuai,Lujia Yin,Yuan Yifan,False,False,False,True,3,12,0.25,704,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,78,Aalto University,Finland,Wave of Technology,Janne Kokkala,Otto Ebeling,Ville Pettersson,False,False,False,True,3,12,0.25,751,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,79,Universidade Federal de Pernambuco,Brazil,Challenge Accepted !,Davi Pinheiro,Filipe Melo,Luiz Silva,False,False,False,True,3,12,0.25,900,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,80,The University of Electro-Communications,Japan,-Dint=char,Masafumi Yabu,Ryo Matsumiya,Ryota Fujii,False,False,False,True,2,12,0.17,169,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,81,German University in Cairo,Egypt,Neutrinos,Mostafa Mahmoud,Muhammad Atef,Omar ElAzazy,False,False,False,True,2,12,0.17,185,Africa and the Middle East Champion
2012,2012-05-17,Poland,Warsaw,University of Warsaw,82,Instituto Tecnológico de Santo Domingo,Dominican Republic,Tortugas del Caribe,Carlos Toribio,Dennis Federico Castillo Sosa,Ronald Rey Lovera,False,False,False,True,2,12,0.17,194,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,83,University of Tehran,Iran,Runtime error,Amir Saboury,Behrooz Ostadmohammadi arani,Mohammad reza Sabouri Karkhane,False,False,False,True,2,12,0.17,219,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,84,Udmurt State University,Russia,Udmurt SU 1,Aleksey Kibardin,Dmitry Urbanovich,Pavel Abizyaev,False,False,False,True,2,12,0.17,220,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,85,Messiah College,United States,Falcons Blue,Anthony Spargo,Mike Adams,Zachary Felix,False,False,False,True,2,12,0.17,277,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,86,Sichuan University,China,SCU_HIgirl,Qianchuang Wang,Xianming Wang,Xiaoyuan Wang,False,False,False,True,2,12,0.17,277,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,87,Universidad de Guanajuato - CIMAT,Mexico,Manowar,Alberto Jose Ramirez Valadez,Alejandro Jimenez Martinez,Marcel Stockli Contreras,False,False,False,True,2,12,0.17,286,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,88,University of Cape Town,South Africa,InsaneCodersPesteringComputers,Graham Manuell,Gwylim Aidan Ashley,Jacobus Petrus Van der Merwe,False,False,False,True,2,12,0.17,308,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,89,University of Chicago,United States,Whiteboard Erasers,Kevin Wang,Naftali Harris,Naren Hazareesingh,False,False,False,True,2,12,0.17,313,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,90,Universidade Federal do Paraná,Brazil,* da Trypanossoma,Flávio Henrique de Bittencourt Zavan,Ricardo Oliveira,Vinicius Kwiecien Ruoso,False,False,False,True,2,12,0.17,326,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,91,Chennai Mathematical Institute,India,AlephNull,Anudhyan Boral,Arjun Arul,Ronno Das,False,False,False,True,2,12,0.17,343,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,92,Indian Institute of Technology - Kanpur,India,Pandora's Box,Abhimanyu Mongandh Ambalath,Pratik Moona,Raziman Thottungal Valapu,False,False,False,True,2,12,0.17,353,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,93,University of Tulsa,United States,Aleph One,Alex Ruff,Logan Brooks,Stephen Macke,False,False,False,True,2,12,0.17,357,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,94,Graduate University of the Chinese Academy of Sciences,China,RX78_Beyond,Taihua He,Zhihao Wang,Zilong Feng,False,False,False,True,2,12,0.17,371,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,95,Iowa State University,United States,cy5,Bryce Sandlund,Devon Eilers,Kerrick Staley,False,False,False,True,2,12,0.17,379,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,96,Universidad Nacional de Colombia - Bogotá,Colombia,UN01,David Mauricio Arcila Pardo,Iván Darío Arias Niño,Rafael Alberto Niquefa Velásquez,False,False,False,True,2,12,0.17,399,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,97,Bangladesh University of Engineering and Technology,Bangladesh,BUET .oO,F. A. Rezaur Rahman Chowdhury,Md. Enzam Hossain,Mir Wasi Ahmed,False,False,False,True,2,12,0.17,454,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,98,Shahjalal University of Science and Technology,Bangladesh,SUST_PALINDROME,Baker Mohammad Anas,Forhad Ahmed,Md. Maksud Hossain,False,False,False,True,2,12,0.17,543,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,99,International Islamic University Malaysia,Malaysia,IIUM Tribute-> Ritchie,Fatma Betul Varol,Iqram Mahmud,Rusydi Hasan Makarim,False,False,False,True,2,12,0.17,544,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,100,American University of Sharjah,United Arab Emirates,AUS Lions,Abdul Rahim Haddad,Ahmed El Sayed,Omar Harib,False,False,False,True,2,12,0.17,711,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,101,Indian Institute of Technology - Madras,India,TheUsualSuspects,Arijit Banerjee,Chetan Bademi,Srivatsan Balakrishnan,False,False,False,True,1,12,0.08,63,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,102,Alexandria University - Faculty of Engineering,Egypt,AlexCSE,Ahmad Mamdouh,Ahmed Salama,Mohammad Kotb,False,False,False,True,1,12,0.08,84,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,103,University of Canterbury,New Zealand,Funrolled Loops,Brendan Bycroft,Jamie McCloskey,Michael McGee,False,False,False,True,1,12,0.08,85,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,104,College of William and Mary,United States,William and Mary Gold,Aaron Dufour,Brett Cooley,Michael Christensen,False,False,False,True,1,12,0.08,86,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,105,Faculty of Computers and Artificial Intelligence - Cairo University,Egypt,s2++;,Ahmed Abdou,Hussein El-Mahallawy,Karim Nosseir,False,False,False,True,1,12,0.08,102,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,106,Universidad Tecnológica de la Mixteca,Mexico,Justice League,Manuel Morales Vásquez,Pedro Alberto Antonio Soto,Ulises Méndez Martínez,False,False,False,True,1,12,0.08,132,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,107,University of Illinois at Urbana-Champaign,United States,ILLIAC,Hassan Eslami,Justin Kopinsky,Krishan Chockalingam,False,False,False,True,1,12,0.08,169,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,108,Illinois Institute of Technology,United States,IIT-A,Kan Qiao,Ke Wang,Timothy Smith,False,False,False,True,1,12,0.08,184,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,109,ITESM Campus Puebla,Mexico,C_mita,Jesus Flores Galindo,Jose Rodrigo Perez Rodriguez,Manuel Moreno Urcid,False,False,False,True,1,12,0.08,186,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,110,Universidad de La Habana,Cuba,++UH)++,Alfonso Alfonso Peterssen,Leandro Castillo Valdés,Ramón Alejandro Reyes Fajardo,False,False,False,True,1,12,0.08,195,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,111,"Universidad de los Andes, Colombia",Colombia,Terminators,Carlos Cotrini,Diego Cifuentes,German Sotelo,False,False,False,True,1,12,0.08,204,
2012,2012-05-17,Poland,Warsaw,University of Warsaw,112,University of Minnesota - Twin Cities,United States,0b00101010,Jonathan Hsiao,Lu Ye,Sang Nguyen,False,False,False,True,1,12,0.08,427,
