Year,Date,Host,City,Venue,Rank,University,Country,Team,Contestant 1,Contestant 2,Contestant 3,Gold,Silver,Bronze,Honorable,Score,Total,Score Percentage,Penalty,Prize
2021,2022-11-10,Bangladesh,Dhaka,International Convention City Bashundhara,122,Rajshahi University of Engineering & Technology,Bangladesh,RUET_assert(0,Risal Shahriar Shefin,Shahwat Hasnaine,Tauhedul Islam,False,False,False,True,1,12,0.08,369,
2021,2022-11-10,Bangladesh,Dhaka,International Convention City Bashundhara,123,The University of British Columbia,Canada,UBC************,Rahim Mammadli,Vincent Ling,Xingyu Zhou,False,False,False,True,1,12,0.08,417,
2021,2022-11-10,Bangladesh,Dhaka,International Convention City Bashundhara,124,Cairo University - Faculty of Engineering,Egypt,NULL += ERROR!,Amr Aboshama,Hassan Osama,Muhammad Sayed,False,False,False,True,1,12,0.08,565,
2021,2022-11-10,Bangladesh,Dhaka,International Convention City Bashundhara,125,American University of Beirut,Lebanon,Penalteam - AUB,Charbel Chucri,Jihad Hanna,Mira Awar,False,False,False,True,0,12,0.0,0,
2021,2022-11-10,Bangladesh,Dhaka,International Convention City Bashundhara,126 - 132,Arab Academy for Science and Technology - Cairo,Egypt,El habeda,Abdalrhman Essam,Ibrahim Amin,Mohamed Mostafa,False,False,False,True,0,12,0.0,0,
2021,2022-11-10,Bangladesh,Dhaka,International Convention City Bashundhara,126 - 132,FAST Institute of Computer Science,Pakistan,OVERLOADS,Hamza Zaheer,Nabeel Hassan,Syed Muhammad Ali Mustafa,False,False,False,True,0,12,0.0,0,
2021,2022-11-10,Bangladesh,Dhaka,International Convention City Bashundhara,126 - 132,German University in Cairo,Egypt,Treevial,Abdelrahman Selim,Mohamed Khaled,Omar Tarek,False,False,False,True,0,12,0.0,0,
2021,2022-11-10,Bangladesh,Dhaka,International Convention City Bashundhara,126 - 132,Syrian Virtual University,Syria,Traitors,Mhd Adel SaadEddin,Salim Shebli,Zaher SaadEddin,False,False,False,True,0,12,0.0,0,
2021,2022-11-10,Bangladesh,Dhaka,International Convention City Bashundhara,126 - 132,Universidad Tecnologica de Pereira,Colombia,UTP - Lucas,Jhon Alex Gaviria Tobón,Juan Camilo Palacios Galvis,Yeferson Gaitan Gomez,False,False,False,True,0,12,0.0,0,
2021,2022-11-10,Bangladesh,Dhaka,International Convention City Bashundhara,126 - 132,Universidad de Costa Rica,Costa Rica,Chayotes UCR,César Herrera Garro,Kevin Coto,Kevin Rojas,False,False,False,True,0,12,0.0,0,
2021,2022-11-10,Bangladesh,Dhaka,International Convention City Bashundhara,126 - 132,University of Chinese Academy of Sciences,China,Retired Masters,Tianle Chen,Xuandeng Fu,Yunhan Shen,False,False,False,True,0,12,0.0,0,
