Year,Date,Host,City,Venue,Rank,University,Country,Team,Contestant 1,Contestant 2,Contestant 3,Gold,Silver,Bronze,Honorable,Score,Total,Score Percentage,Penalty,Prize
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,119,Tishreen University,Syria,NCD#1,Anas Khaddour,Fudail Hasan,Zeinal Abeedin Ali,False,False,False,True,3,11,0.27,770,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,120,Washington University in St. Louis,United States,Iridium,Sam Heil,Zachary Glick,Zuohan Xiahou,False,False,False,True,3,11,0.27,793,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,121,Chulalongkorn University,Thailand,CPCU 4197,Manussawee Tepakidareekul,Pattara Teerapong,Rachata Kampitak,False,False,False,True,3,11,0.27,796,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,122,Faculty of Computers and Artificial Intelligence - Cairo University,Egypt,1e-15,Amr Magdy,Khaled Hamed,Seif Gamal,False,False,False,True,3,11,0.27,809,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,123,Universidad Autónoma de Nuevo Leon,Mexico,Los A´s,José Tapia,Victor Hugo Antonio De La Fuente Jimenez,Ángel Domínguez,False,False,False,True,3,11,0.27,1192,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,124,Virginia Tech,United States,EvilSort,Adam Barth,Daniel Moyer,Eric Williamson,False,False,False,True,2,11,0.18,248,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,125,University of Maryland,United States,University of Maryland,Jason Zou,Mohammad Amin Ghiasi,Ramasai Tadepalli,False,False,False,True,2,11,0.18,276,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,126,Kazakh-British Technical University,Kazakhstan,Kazakh-British TU 1,Alan Amanov,Nurlan Zhussupov,Zharaskhan Aman,False,False,False,True,2,11,0.18,299,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,127,Al-Baath University,Syria,O(n,Daniar Jarrous,Maala Mhrez,Mahdi Qanas,False,False,False,True,2,11,0.18,328,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,128,Universidad de Costa Rica,Costa Rica,TicoBits,Diego Ugalde Ávila,Melvin Alonso Elizondo Perez,Rodrigo Antonio Chaves Fernández,False,False,False,True,2,11,0.18,408,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,129,ITESM Campus Queretaro,Mexico,Pragma,Fabian Gomez Gonzalez,Guillermo Salvador Barrón Sánchez,Iván Alejandro Soto Velázquez,False,False,False,True,2,11,0.18,485,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,130,Shahid Beheshti University,Iran,You know izad?,Behdad Ahmadi,Mohammad Reza Mohseni,Reza Shiri,False,False,False,True,2,11,0.18,572,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,131,Universidad de Pinar del Río,Cuba,sUrPRise,Elio Alejandro Govea Aguilar,José Guerra Carmenate,Manuel Alejandro Díaz Pérez,False,False,False,True,2,11,0.18,615,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,132,University of Tsukuba,Japan,5000-cho-en,Haruka Iwaki,Yasuaki Rokugo,Yuuji Moroto,False,False,False,True,2,11,0.18,811,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,133,Universidad Central de Venezuela,Venezuela,Super Pollos,Leonardo Santella,Samuel Nacache,Satoru Díaz Nakada,False,False,False,True,1,11,0.09,68,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,134,Universidad Nacional de Colombia - Bogotá,Colombia,UNschwifty,Daniel Augusto Caceres Salas,Manuel Alejandro Vergara Díaz,Víctor Gabriel Ramírez Caballero,False,False,False,True,1,11,0.09,74,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,135,The University of Western Australia,Australia,Max Ward,Alexander Thatcher,Nicholas O'Callaghan,Ridge Shrubsall,False,False,False,True,1,11,0.09,125,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,136,Universidad Tecnologica de Pereira,Colombia,No name available.,Carlos Andrés Arias Londoño,Manuel Felipe Pineda,Yeferson Gaitan Gomez,False,False,False,True,1,11,0.09,189,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,137,University of Pretoria,South Africa,AwesomeSource,Brent Walsh,Jaco Plooy,Ulrik de Muelenaere,False,False,False,True,1,11,0.09,213,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,138,University of Nebraska - Lincoln,United States,AllAccepted,Dannier Li,Khang Phan,Trieu Hung Tran,False,False,False,True,1,11,0.09,236,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,139 - 140,Karachi Institute of Economics & Technology,Pakistan,Binary 01,Ahsan Iqbal,Fawad Mahmood,Syed Bilal Hassan Rizvi,False,False,False,True,0,11,0.0,0,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,139 - 140,"University of Computer Studies, Yangon",Myanmar,Legendary Geek,Myat Thu,Nanda Thant Sin,Pyae Sone Win,False,False,False,True,0,11,0.0,0,
